location,day_of_week,is_payday,is_holiday,base_demand,demand_forecast
Walvis_Bay,6,0,0,100,135
Walvis_Bay,3,0,0,100,96
Rundu,2,0,0,70,91
Rundu,2,0,0,70,62
Oshakati,1,1,0,80,192
Katima_Mulilo,4,0,0,60,62
Rundu,4,0,0,70,86
Windhoek_CBD,1,0,0,150,153
Windhoek_CBD,4,1,0,150,225
Windhoek_CBD,5,0,0,150,187
Katima_Mulilo,0,1,0,60,139
Oshakati,2,0,0,80,88
Oshakati,4,0,0,80,74
Windhoek_CBD,6,0,0,150,174
Oshakati,3,0,0,80,99
Oshakati,4,0,0,80,99
Walvis_Bay,0,0,0,100,134
Windhoek_CBD,1,0,0,150,136
Katima_Mulilo,6,0,1,60,120
Katima_Mulilo,6,0,1,60,136
Walvis_Bay,6,0,0,100,124
Rundu,4,0,1,70,143
Rundu,5,0,0,70,101
Rundu,5,0,0,70,99
Katima_Mulilo,1,0,0,60,87
Rundu,3,0,0,70,65
Windhoek_CBD,5,0,0,150,176
Rundu,6,0,0,70,103
Walvis_Bay,1,0,0,100,126
Rundu,4,0,0,70,84
Windhoek_CBD,1,0,0,150,157
Oshakati,2,0,0,80,53
Oshakati,4,0,0,80,67
Rundu,3,0,0,70,72
Walvis_Bay,5,1,0,100,226
Oshakati,2,0,0,80,83
Rundu,5,0,0,70,88
Rundu,5,0,0,70,94
Windhoek_CBD,4,0,0,150,138
Rundu,2,0,0,70,81
Walvis_Bay,4,0,0,100,89
Rundu,3,1,0,70,142
Windhoek_CBD,2,0,0,150,159
Oshakati,4,0,0,80,72
Oshakati,0,0,0,80,84
Oshakati,4,0,0,80,59
Katima_Mulilo,4,1,0,60,154
Katima_Mulilo,0,1,0,60,156
Rundu,1,0,0,70,73
Rundu,5,0,0,70,106
Oshakati,5,0,0,80,120
Walvis_Bay,1,0,0,100,113
Windhoek_CBD,6,0,0,150,161
Windhoek_CBD,6,0,0,150,157
Windhoek_CBD,0,0,0,150,160
Rundu,1,1,0,70,162
Oshakati,4,1,0,80,179
Rundu,5,1,0,70,169
Katima_Mulilo,6,0,0,60,103
Rundu,3,1,0,70,172
Walvis_Bay,3,0,0,100,106
Oshakati,4,0,0,80,78
Oshakati,2,0,0,80,83
Oshakati,4,0,0,80,70
Katima_Mulilo,2,0,0,60,57
Walvis_Bay,6,1,0,100,237
Oshakati,0,0,0,80,80
Oshakati,1,1,0,80,170
Windhoek_CBD,1,0,0,150,176
Windhoek_CBD,5,1,0,150,293
Windhoek_CBD,4,0,1,150,197
Katima_Mulilo,2,0,0,60,73
Oshakati,1,0,0,80,84
Windhoek_CBD,2,0,0,150,137
Windhoek_CBD,2,1,0,150,252
Walvis_Bay,5,0,0,100,162
Oshakati,4,0,0,80,83
Rundu,1,1,0,70,175
Oshakati,4,0,0,80,117
Oshakati,2,0,0,80,52
Oshakati,0,0,0,80,45
Oshakati,0,1,0,80,203
Windhoek_CBD,1,0,0,150,125
Windhoek_CBD,3,1,0,150,245
Katima_Mulilo,6,0,0,60,89
Rundu,2,0,0,70,71
Walvis_Bay,2,1,0,100,182
Windhoek_CBD,1,0,0,150,119
Windhoek_CBD,2,1,0,150,242
Walvis_Bay,5,0,0,100,96
Rundu,4,0,0,70,92
Rundu,4,0,0,70,93
Katima_Mulilo,1,0,0,60,50
Oshakati,4,0,1,80,124
Katima_Mulilo,0,1,0,60,155
Windhoek_CBD,5,0,0,150,165
Walvis_Bay,2,0,0,100,130
Rundu,6,0,0,70,94
Windhoek_CBD,3,0,0,150,169
Walvis_Bay,5,0,0,100,133
Walvis_Bay,2,0,1,100,129
Windhoek_CBD,1,0,0,150,144
Walvis_Bay,2,1,0,100,171
Oshakati,2,0,0,80,95
Rundu,3,0,0,70,61
Katima_Mulilo,1,0,0,60,59
Oshakati,2,1,0,80,162
Katima_Mulilo,5,0,0,60,81
Walvis_Bay,1,0,0,100,103
Windhoek_CBD,6,0,0,150,185
Rundu,6,0,0,70,101
Oshakati,3,0,0,80,59
Rundu,6,0,0,70,99
Walvis_Bay,6,0,0,100,138
Walvis_Bay,1,1,0,100,188
Rundu,2,0,0,70,52
Walvis_Bay,3,0,0,100,119
Katima_Mulilo,2,0,0,60,66
Windhoek_CBD,2,0,0,150,168
Windhoek_CBD,0,0,0,150,163
Rundu,2,0,0,70,108
Rundu,1,0,0,70,88
Katima_Mulilo,5,0,0,60,110
Katima_Mulilo,3,0,0,60,40
Katima_Mulilo,5,0,0,60,105
Oshakati,4,0,0,80,106
Katima_Mulilo,3,0,0,60,32
Katima_Mulilo,0,0,0,60,44
Oshakati,1,0,0,80,84
Windhoek_CBD,3,0,0,150,159
Oshakati,1,0,0,80,77
Rundu,4,0,0,70,67
Windhoek_CBD,0,0,1,150,203
Katima_Mulilo,1,0,0,60,45
Walvis_Bay,1,0,0,100,106
Oshakati,6,0,0,80,114
Windhoek_CBD,4,0,0,150,156
Katima_Mulilo,6,0,0,60,77
Windhoek_CBD,5,1,0,150,284
Oshakati,5,0,0,80,100
Windhoek_CBD,4,0,0,150,149
Katima_Mulilo,2,0,0,60,71
Katima_Mulilo,5,0,0,60,80
Rundu,6,0,0,70,82
Katima_Mulilo,6,0,0,60,77
Katima_Mulilo,6,0,0,60,102
Katima_Mulilo,4,0,0,60,67
Windhoek_CBD,5,0,0,150,180
Oshakati,4,0,0,80,88
Rundu,1,0,1,70,144
Rundu,4,0,0,70,73
Katima_Mulilo,4,0,0,60,32
Rundu,0,0,0,70,65
Katima_Mulilo,5,0,0,60,108
Oshakati,2,1,0,80,185
Oshakati,0,0,0,80,83
Oshakati,3,0,0,80,93
Oshakati,1,0,0,80,90
Walvis_Bay,3,0,0,100,118
Walvis_Bay,2,0,0,100,109
Windhoek_CBD,1,1,0,150,229
Walvis_Bay,0,0,0,100,98
Oshakati,5,0,0,80,118
Rundu,6,0,0,70,88
Walvis_Bay,4,0,0,100,105
Katima_Mulilo,5,0,0,60,74
Katima_Mulilo,2,0,0,60,45
Rundu,0,0,0,70,68
Oshakati,4,0,0,80,96
Walvis_Bay,0,0,0,100,94
Oshakati,2,0,0,80,113
Windhoek_CBD,0,0,0,150,184
Walvis_Bay,1,0,0,100,76
Katima_Mulilo,4,0,0,60,61
Katima_Mulilo,4,1,0,60,167
Walvis_Bay,3,0,0,100,132
Walvis_Bay,5,0,0,100,142
Windhoek_CBD,1,0,0,150,156
Windhoek_CBD,2,0,0,150,165
Oshakati,5,0,0,80,103
Rundu,1,0,0,70,57
Windhoek_CBD,3,0,0,150,150
Walvis_Bay,6,1,0,100,243
Windhoek_CBD,2,0,0,150,157
Windhoek_CBD,4,0,0,150,157
Windhoek_CBD,0,0,0,150,142
Rundu,0,0,0,70,77
Windhoek_CBD,3,0,0,150,148
Katima_Mulilo,0,0,0,60,45
Walvis_Bay,2,1,0,100,199
Walvis_Bay,1,0,0,100,88
Windhoek_CBD,0,0,0,150,165
Walvis_Bay,2,0,0,100,89
Walvis_Bay,4,0,0,100,78
Oshakati,1,0,0,80,43
Rundu,0,0,0,70,77
Walvis_Bay,6,1,0,100,252
Oshakati,4,1,0,80,166
Rundu,3,0,0,70,66
Walvis_Bay,3,0,1,100,138
Katima_Mulilo,6,1,0,60,188
Oshakati,1,1,0,80,175
Oshakati,2,0,0,80,84
Windhoek_CBD,6,0,0,150,187
Windhoek_CBD,0,1,0,150,241
Oshakati,1,0,0,80,74
Rundu,0,0,0,70,84
Rundu,5,0,0,70,90
Windhoek_CBD,2,0,0,150,154
Windhoek_CBD,5,0,0,150,182
Rundu,6,0,0,70,96
Windhoek_CBD,1,1,0,150,241
Windhoek_CBD,6,0,0,150,168
Katima_Mulilo,5,0,0,60,112
Katima_Mulilo,0,0,0,60,39
Katima_Mulilo,6,1,0,60,193
Walvis_Bay,3,0,0,100,114
Oshakati,4,0,0,80,68
Oshakati,4,0,0,80,46
Katima_Mulilo,5,0,0,60,96
Rundu,4,0,0,70,65
Katima_Mulilo,2,0,0,60,61
Katima_Mulilo,1,0,0,60,43
Katima_Mulilo,5,1,0,60,204
Walvis_Bay,2,0,0,100,88
Rundu,3,0,0,70,45
Katima_Mulilo,3,0,0,60,43
Windhoek_CBD,4,0,0,150,178
Walvis_Bay,2,1,0,100,209
Walvis_Bay,4,0,0,100,103
Rundu,5,1,0,70,186
Katima_Mulilo,1,1,0,60,140
Windhoek_CBD,5,0,0,150,184
Rundu,1,0,0,70,62
Windhoek_CBD,3,0,0,150,180
Walvis_Bay,0,0,0,100,81
Windhoek_CBD,5,1,0,150,281
Walvis_Bay,6,0,0,100,143
Oshakati,5,0,0,80,104
Oshakati,3,0,0,80,58
Katima_Mulilo,0,0,0,60,44
Oshakati,5,0,0,80,114
Oshakati,0,0,0,80,70
Katima_Mulilo,4,0,0,60,74
Windhoek_CBD,5,0,0,150,186
Walvis_Bay,4,1,0,100,218
Rundu,5,0,0,70,120
Windhoek_CBD,4,0,0,150,182
Katima_Mulilo,6,0,0,60,86
Oshakati,5,0,0,80,104
Katima_Mulilo,5,0,0,60,100
Windhoek_CBD,3,1,0,150,262
Oshakati,1,0,0,80,73
Windhoek_CBD,6,0,0,150,160
Katima_Mulilo,1,0,0,60,64
Walvis_Bay,0,0,0,100,115
Oshakati,4,0,0,80,79
Windhoek_CBD,1,0,0,150,146
Katima_Mulilo,2,0,0,60,58
Katima_Mulilo,6,0,0,60,61
Walvis_Bay,6,1,0,100,232
Katima_Mulilo,0,0,0,60,35
Katima_Mulilo,3,0,0,60,48
Oshakati,6,0,0,80,124
Rundu,0,0,0,70,51
Windhoek_CBD,6,1,0,150,273
Katima_Mulilo,3,0,0,60,64
Windhoek_CBD,2,0,0,150,139
Windhoek_CBD,3,0,0,150,160
Oshakati,1,0,0,80,69
Rundu,5,0,0,70,110
Rundu,2,0,0,70,74
Walvis_Bay,3,0,0,100,88
Oshakati,1,0,0,80,58
Walvis_Bay,6,1,0,100,247
Katima_Mulilo,6,1,0,60,203
Windhoek_CBD,0,0,0,150,141
Katima_Mulilo,6,1,0,60,199
Walvis_Bay,5,0,0,100,177
Windhoek_CBD,1,1,0,150,259
Katima_Mulilo,3,0,0,60,26
Walvis_Bay,6,0,0,100,125
Windhoek_CBD,3,1,1,150,312
Windhoek_CBD,0,0,0,150,157
Rundu,5,0,0,70,108
Oshakati,4,0,0,80,71
Oshakati,1,0,0,80,88
Katima_Mulilo,4,0,0,60,67
Oshakati,4,0,0,80,99
Oshakati,6,0,0,80,116
Katima_Mulilo,1,0,0,60,39
Walvis_Bay,5,0,0,100,144
Walvis_Bay,2,0,0,100,101
Walvis_Bay,4,0,0,100,123
Oshakati,3,0,0,80,93
Rundu,3,0,1,70,132
Katima_Mulilo,6,0,0,60,103
Windhoek_CBD,6,0,0,150,171
Katima_Mulilo,0,1,0,60,180
Rundu,4,0,0,70,97
Oshakati,2,0,0,80,111
Walvis_Bay,5,0,0,100,105
Katima_Mulilo,5,0,0,60,100
Windhoek_CBD,5,1,0,150,280
Katima_Mulilo,0,0,0,60,65
Rundu,6,0,0,70,132
Rundu,1,0,0,70,50
Katima_Mulilo,1,0,0,60,40
Katima_Mulilo,2,0,0,60,94
Oshakati,4,0,0,80,87
Rundu,0,0,0,70,68
Windhoek_CBD,5,0,0,150,200
Katima_Mulilo,0,0,0,60,57
Katima_Mulilo,0,0,0,60,63
Rundu,4,0,0,70,82
Walvis_Bay,4,0,0,100,110
Katima_Mulilo,0,0,0,60,69
Windhoek_CBD,6,0,0,150,186
Walvis_Bay,4,0,0,100,93
Windhoek_CBD,4,0,0,150,157
Walvis_Bay,0,0,0,100,90
Walvis_Bay,6,0,0,100,145
Katima_Mulilo,1,1,0,60,140
Windhoek_CBD,5,0,0,150,168
Rundu,6,1,0,70,205
Rundu,0,0,0,70,33
Rundu,3,1,0,70,177
Katima_Mulilo,5,0,0,60,124
Windhoek_CBD,0,0,0,150,164
Walvis_Bay,6,1,0,100,251
Walvis_Bay,4,1,0,100,176
Windhoek_CBD,0,0,0,150,159
Rundu,4,0,1,70,123
Walvis_Bay,6,0,0,100,118
Walvis_Bay,1,0,0,100,77
Walvis_Bay,4,0,0,100,116
Rundu,0,0,0,70,101
Windhoek_CBD,1,1,0,150,253
Windhoek_CBD,6,0,0,150,191
Rundu,4,0,0,70,74
Walvis_Bay,4,0,0,100,119
Oshakati,2,0,0,80,72
Rundu,3,1,0,70,173
Rundu,1,0,0,70,62
Oshakati,6,0,0,80,104
Katima_Mulilo,0,1,0,60,174
Windhoek_CBD,2,0,0,150,125
Oshakati,1,1,0,80,185
Rundu,3,0,0,70,48
Windhoek_CBD,3,0,0,150,132
Windhoek_CBD,4,0,0,150,155
Oshakati,6,0,0,80,143
Rundu,4,1,0,70,161
Oshakati,0,0,0,80,75
Katima_Mulilo,6,0,0,60,99
Katima_Mulilo,4,0,0,60,73
Katima_Mulilo,0,0,0,60,78
Katima_Mulilo,6,1,0,60,197
Walvis_Bay,0,0,0,100,85
Windhoek_CBD,4,0,0,150,167
Walvis_Bay,1,0,0,100,80
Katima_Mulilo,5,0,0,60,112
Katima_Mulilo,6,0,0,60,108
Oshakati,0,0,0,80,90
Rundu,4,0,0,70,63
Windhoek_CBD,6,0,0,150,221
Rundu,4,0,0,70,70
Katima_Mulilo,4,0,0,60,85
Rundu,6,1,0,70,198
Katima_Mulilo,6,0,0,60,80
Katima_Mulilo,5,0,0,60,115
Oshakati,2,0,0,80,97
Windhoek_CBD,5,0,0,150,190
Katima_Mulilo,3,0,0,60,59
Rundu,1,0,0,70,45
Rundu,1,0,0,70,111
Windhoek_CBD,1,0,1,150,217
Katima_Mulilo,2,0,0,60,44
Windhoek_CBD,0,0,0,150,160
Katima_Mulilo,1,0,0,60,73
Windhoek_CBD,3,0,0,150,154
Walvis_Bay,1,0,1,100,143
Katima_Mulilo,5,0,0,60,98
Walvis_Bay,2,1,0,100,188
Walvis_Bay,1,0,0,100,86
Rundu,5,1,0,70,216
Walvis_Bay,2,0,0,100,97
Rundu,1,0,0,70,48
Windhoek_CBD,0,0,0,150,166
Oshakati,0,0,0,80,87
Walvis_Bay,3,0,1,100,175
Walvis_Bay,2,0,0,100,86
Walvis_Bay,1,0,0,100,91
Katima_Mulilo,1,0,0,60,78
Walvis_Bay,3,0,0,100,74
Katima_Mulilo,3,0,0,60,66
Walvis_Bay,5,0,0,100,149
Windhoek_CBD,4,0,0,150,143
Rundu,0,0,0,70,48
Windhoek_CBD,4,0,0,150,136
Rundu,6,0,0,70,95
Windhoek_CBD,6,0,0,150,158
Oshakati,2,0,0,80,104
Walvis_Bay,1,0,0,100,111
Katima_Mulilo,2,0,0,60,46
Rundu,0,0,0,70,62
Rundu,4,0,0,70,81
Rundu,5,0,0,70,125
Walvis_Bay,1,0,0,100,79
Windhoek_CBD,5,0,0,150,191
Walvis_Bay,3,1,0,100,191
Rundu,3,0,0,70,51
Rundu,1,0,0,70,71
Katima_Mulilo,6,0,0,60,118
Rundu,0,0,0,70,80
Windhoek_CBD,3,0,0,150,151
Windhoek_CBD,5,0,0,150,133
Windhoek_CBD,5,0,0,150,188
Rundu,4,0,0,70,52
Oshakati,2,0,0,80,74
Katima_Mulilo,4,0,0,60,49
Oshakati,4,0,1,80,132
Windhoek_CBD,3,0,0,150,133
Katima_Mulilo,1,0,0,60,36
Oshakati,6,0,0,80,114
Rundu,6,0,0,70,138
Rundu,5,0,0,70,103
Walvis_Bay,6,0,0,100,130
Oshakati,4,0,0,80,86
Rundu,6,0,0,70,82
Walvis_Bay,3,1,0,100,201
Rundu,3,0,0,70,69
Walvis_Bay,1,0,0,100,101
Oshakati,5,0,0,80,119
Rundu,5,1,0,70,196
Windhoek_CBD,0,0,1,150,193
Katima_Mulilo,6,0,0,60,105
Oshakati,1,1,0,80,176
Walvis_Bay,2,0,0,100,95
Katima_Mulilo,4,0,1,60,104
Oshakati,5,0,0,80,131
Oshakati,4,0,0,80,83
Oshakati,2,0,0,80,72
Windhoek_CBD,6,0,0,150,189
Windhoek_CBD,4,0,0,150,141
Katima_Mulilo,0,0,0,60,71
Walvis_Bay,1,0,0,100,113
Oshakati,3,0,0,80,57
Rundu,0,0,0,70,68
Windhoek_CBD,4,1,0,150,252
Walvis_Bay,2,0,0,100,124
Walvis_Bay,2,1,0,100,211
Walvis_Bay,5,0,0,100,112
Walvis_Bay,2,0,0,100,100
Walvis_Bay,5,0,0,100,125
Oshakati,0,0,0,80,122
Walvis_Bay,1,0,0,100,78
Walvis_Bay,6,0,0,100,162
Windhoek_CBD,6,0,0,150,177
Windhoek_CBD,3,0,0,150,141
Rundu,1,0,0,70,77
Windhoek_CBD,6,0,0,150,170
Walvis_Bay,4,1,0,100,212
Walvis_Bay,0,0,0,100,119
Oshakati,4,0,0,80,74
Windhoek_CBD,3,0,0,150,146
Rundu,1,1,0,70,170
Oshakati,1,1,0,80,165
Oshakati,3,0,0,80,63
Oshakati,6,1,0,80,214
Rundu,4,0,0,70,51
Windhoek_CBD,5,0,1,150,228
Rundu,3,0,0,70,59
Katima_Mulilo,6,0,1,60,151
Windhoek_CBD,5,0,0,150,175
Oshakati,5,0,0,80,112
Windhoek_CBD,5,0,0,150,172
Oshakati,4,0,0,80,72
Katima_Mulilo,6,0,0,60,104
Windhoek_CBD,1,0,0,150,171
Rundu,4,0,0,70,83
Walvis_Bay,6,0,0,100,143
Oshakati,5,0,0,80,118
Oshakati,0,1,0,80,160
Rundu,5,0,0,70,98
Walvis_Bay,2,0,0,100,108
Walvis_Bay,5,0,1,100,150
Oshakati,2,0,0,80,85
Rundu,2,0,0,70,78
Walvis_Bay,1,0,1,100,145
Rundu,2,0,0,70,58
Rundu,3,0,0,70,51
Katima_Mulilo,2,0,0,60,58
Rundu,2,0,1,70,130
Katima_Mulilo,1,0,0,60,76
Windhoek_CBD,4,0,0,150,147
Katima_Mulilo,6,0,0,60,65
Oshakati,3,0,0,80,74
Walvis_Bay,2,1,0,100,202
Oshakati,0,0,0,80,54
Rundu,0,0,0,70,60
Windhoek_CBD,2,0,0,150,152
Oshakati,5,0,0,80,106
Katima_Mulilo,0,1,0,60,158
Oshakati,2,0,0,80,127
Windhoek_CBD,2,0,1,150,230
Katima_Mulilo,6,0,0,60,108
Katima_Mulilo,0,1,0,60,145
Oshakati,1,1,0,80,205
Windhoek_CBD,2,0,0,150,154
Windhoek_CBD,4,0,0,150,177
Rundu,5,0,0,70,90
Oshakati,6,0,0,80,82
Oshakati,4,0,0,80,84
Walvis_Bay,2,0,0,100,86
Rundu,5,1,0,70,187
Rundu,0,0,0,70,76
Katima_Mulilo,4,0,0,60,49
Oshakati,3,0,1,80,141
Oshakati,4,0,0,80,51
Rundu,3,0,0,70,83
Oshakati,4,0,0,80,88
Oshakati,6,0,0,80,83
Rundu,6,1,0,70,200
Windhoek_CBD,1,0,0,150,148
Katima_Mulilo,3,1,0,60,184
Katima_Mulilo,4,1,0,60,135
Oshakati,5,1,1,80,264
Oshakati,6,1,0,80,228
Katima_Mulilo,2,1,0,60,158
Oshakati,2,0,0,80,102
Katima_Mulilo,1,1,1,60,222
Windhoek_CBD,2,1,0,150,247
Oshakati,5,1,0,80,222
Katima_Mulilo,6,0,0,60,100
Rundu,0,0,0,70,47
Rundu,4,0,0,70,68
Walvis_Bay,4,0,0,100,94
Oshakati,6,0,0,80,107
Katima_Mulilo,3,0,0,60,49
Rundu,3,0,0,70,76
Windhoek_CBD,3,1,0,150,246
Walvis_Bay,5,0,0,100,134
Windhoek_CBD,4,1,0,150,267
Windhoek_CBD,2,0,0,150,151
Oshakati,2,0,0,80,81
Rundu,3,0,0,70,60
Rundu,1,0,0,70,81
Walvis_Bay,2,0,0,100,137
Katima_Mulilo,4,0,0,60,61
Walvis_Bay,1,0,0,100,99
Walvis_Bay,2,0,0,100,118
Windhoek_CBD,1,0,0,150,160
Oshakati,4,0,0,80,102
Windhoek_CBD,2,1,0,150,230
Walvis_Bay,1,1,0,100,238
Windhoek_CBD,6,1,0,150,257
Katima_Mulilo,6,0,1,60,142
Katima_Mulilo,1,0,0,60,85
Windhoek_CBD,3,0,0,150,134
Walvis_Bay,1,0,0,100,83
Walvis_Bay,1,0,1,100,163
Oshakati,4,0,0,80,84
Oshakati,3,0,0,80,67
Rundu,2,0,0,70,83
Katima_Mulilo,4,0,0,60,60
Walvis_Bay,3,0,0,100,113
Windhoek_CBD,5,1,0,150,273
Walvis_Bay,1,0,1,100,112
Rundu,6,0,0,70,77
Katima_Mulilo,2,0,0,60,75
Walvis_Bay,5,0,0,100,129
Windhoek_CBD,3,0,0,150,175
Rundu,2,0,0,70,73
Oshakati,5,0,0,80,124
Walvis_Bay,2,0,0,100,100
Walvis_Bay,1,0,0,100,77
Rundu,1,0,0,70,65
Oshakati,1,0,0,80,84
Oshakati,3,0,0,80,105
Oshakati,1,1,0,80,170
Rundu,2,0,0,70,58
Oshakati,1,0,0,80,93
Oshakati,5,0,0,80,120
Walvis_Bay,4,1,0,100,187
Windhoek_CBD,2,0,0,150,135
Rundu,5,1,0,70,187
Windhoek_CBD,0,1,0,150,252
Oshakati,1,0,0,80,62
Walvis_Bay,1,0,0,100,71
Rundu,6,0,0,70,103
Rundu,3,0,0,70,81
Oshakati,1,0,0,80,103
Walvis_Bay,2,0,0,100,69
Rundu,6,0,0,70,113
Windhoek_CBD,1,0,0,150,122
Windhoek_CBD,3,0,0,150,142
Oshakati,6,0,0,80,114
Rundu,3,0,0,70,78
Katima_Mulilo,6,1,1,60,214
Walvis_Bay,1,0,0,100,104
Windhoek_CBD,2,0,0,150,149
Windhoek_CBD,5,1,0,150,269
Windhoek_CBD,4,0,0,150,159
Walvis_Bay,5,0,0,100,118
Oshakati,4,0,0,80,80
Oshakati,4,0,0,80,92
Oshakati,4,1,0,80,173
Katima_Mulilo,0,0,0,60,59
Walvis_Bay,3,0,0,100,112
Windhoek_CBD,2,1,0,150,257
Oshakati,5,0,0,80,98
Katima_Mulilo,3,0,0,60,73
Windhoek_CBD,5,1,0,150,300
Walvis_Bay,3,0,0,100,111
Oshakati,3,0,0,80,68
Katima_Mulilo,2,0,0,60,65
Oshakati,4,0,0,80,103
Windhoek_CBD,3,0,0,150,171
Katima_Mulilo,4,0,0,60,49
Windhoek_CBD,6,0,0,150,199
Katima_Mulilo,2,0,0,60,37
Rundu,0,0,0,70,82
Rundu,1,0,0,70,66
Windhoek_CBD,0,0,0,150,153
Rundu,6,0,0,70,108
Katima_Mulilo,5,0,0,60,105
Rundu,3,0,0,70,60
Windhoek_CBD,2,0,0,150,128
Windhoek_CBD,1,0,0,150,135
Katima_Mulilo,0,0,0,60,39
Walvis_Bay,4,0,0,100,113
Rundu,5,0,0,70,85
Walvis_Bay,2,0,0,100,69
Walvis_Bay,3,1,0,100,192
Walvis_Bay,2,0,0,100,115
Windhoek_CBD,0,0,0,150,164
Walvis_Bay,4,1,0,100,201
Katima_Mulilo,6,0,0,60,71
Oshakati,5,1,0,80,196
Oshakati,1,0,0,80,91
Katima_Mulilo,4,0,0,60,52
Walvis_Bay,4,1,0,100,207
Oshakati,3,0,0,80,69
Oshakati,4,0,0,80,68
Windhoek_CBD,4,1,0,150,240
Rundu,3,1,0,70,137
Walvis_Bay,0,0,0,100,95
Windhoek_CBD,6,0,0,150,171
Katima_Mulilo,3,0,0,60,31
Walvis_Bay,0,0,0,100,77
Katima_Mulilo,4,0,0,60,26
Katima_Mulilo,5,0,0,60,89
Rundu,5,0,0,70,70
Windhoek_CBD,5,1,0,150,247
Katima_Mulilo,2,0,0,60,89
Rundu,4,0,0,70,76
Rundu,6,0,0,70,121
Rundu,0,0,0,70,65
Walvis_Bay,4,0,0,100,117
Katima_Mulilo,0,0,0,60,66
Walvis_Bay,0,0,0,100,69
Windhoek_CBD,0,0,0,150,148
Katima_Mulilo,4,0,0,60,82
Walvis_Bay,1,0,0,100,119
Walvis_Bay,0,0,0,100,105
Windhoek_CBD,0,0,0,150,162
Windhoek_CBD,1,0,0,150,164
Windhoek_CBD,2,1,0,150,253
Windhoek_CBD,1,0,0,150,158
Windhoek_CBD,1,0,0,150,166
Oshakati,6,0,0,80,102
Windhoek_CBD,5,1,0,150,317
Windhoek_CBD,3,0,0,150,170
Walvis_Bay,6,0,0,100,149
Walvis_Bay,6,0,0,100,142
Oshakati,3,1,0,80,144
Rundu,3,0,0,70,104
Walvis_Bay,5,0,1,100,204
Windhoek_CBD,4,0,0,150,167
Oshakati,0,0,0,80,80
Katima_Mulilo,2,0,0,60,48
Katima_Mulilo,0,0,0,60,38
Katima_Mulilo,2,0,0,60,67
Walvis_Bay,3,0,0,100,105
Oshakati,5,0,0,80,90
Katima_Mulilo,3,0,0,60,67
Walvis_Bay,4,1,0,100,208
Windhoek_CBD,4,0,0,150,130
Windhoek_CBD,3,0,0,150,135
Oshakati,1,0,0,80,82
Oshakati,4,0,0,80,76
Oshakati,1,0,0,80,85
Rundu,4,0,0,70,88
Rundu,0,0,0,70,100
Katima_Mulilo,3,1,0,60,166
Windhoek_CBD,1,0,0,150,142
Windhoek_CBD,3,0,0,150,179
Katima_Mulilo,3,0,0,60,65
Oshakati,4,0,0,80,96
Windhoek_CBD,2,0,0,150,141
Walvis_Bay,4,0,0,100,89
Rundu,4,1,0,70,183
Katima_Mulilo,6,0,0,60,78
Katima_Mulilo,2,1,0,60,182
Rundu,2,0,0,70,58
Rundu,4,0,0,70,60
Oshakati,1,0,0,80,100
Windhoek_CBD,6,0,0,150,180
Oshakati,4,0,0,80,110
Walvis_Bay,3,0,0,100,105
Oshakati,2,0,0,80,53
Katima_Mulilo,5,0,0,60,98
Windhoek_CBD,3,0,0,150,140
Windhoek_CBD,6,1,0,150,245
Rundu,5,0,0,70,83
Windhoek_CBD,1,0,0,150,162
Katima_Mulilo,4,0,0,60,56
Rundu,4,0,0,70,68
Walvis_Bay,4,1,0,100,198
Katima_Mulilo,4,0,0,60,38
Walvis_Bay,5,0,0,100,123
Oshakati,1,0,1,80,114
Rundu,5,0,0,70,101
Windhoek_CBD,4,1,0,150,251
Walvis_Bay,0,0,0,100,81
Oshakati,5,0,0,80,110
Oshakati,4,0,0,80,94
Walvis_Bay,3,0,0,100,116
Windhoek_CBD,2,0,0,150,132
Katima_Mulilo,5,0,1,60,130
Rundu,3,0,0,70,67
Windhoek_CBD,1,1,0,150,236
Walvis_Bay,3,0,0,100,74
Rundu,0,1,0,70,170
Windhoek_CBD,3,1,0,150,264
Katima_Mulilo,3,0,0,60,73
Oshakati,6,0,0,80,127
Oshakati,0,0,0,80,69
Windhoek_CBD,5,0,0,150,168
Oshakati,0,0,0,80,84
Windhoek_CBD,1,0,0,150,130
Walvis_Bay,0,0,0,100,115
Oshakati,3,1,0,80,201
Walvis_Bay,5,0,0,100,133
Windhoek_CBD,5,0,0,150,174
Katima_Mulilo,3,1,0,60,150
Oshakati,5,1,0,80,217
Walvis_Bay,5,0,0,100,95
Windhoek_CBD,2,0,0,150,158
Oshakati,1,1,0,80,162
Katima_Mulilo,4,0,0,60,96
Windhoek_CBD,1,0,0,150,170
Katima_Mulilo,2,0,0,60,50
Windhoek_CBD,0,1,0,150,236
Windhoek_CBD,3,1,0,150,236
Katima_Mulilo,5,0,0,60,93
Windhoek_CBD,3,0,0,150,175
Windhoek_CBD,6,0,0,150,215
Oshakati,1,0,0,80,95
Windhoek_CBD,0,0,0,150,139
Walvis_Bay,0,1,0,100,219
Windhoek_CBD,1,0,0,150,140
Katima_Mulilo,4,0,0,60,65
Oshakati,0,0,0,80,95
Windhoek_CBD,4,0,0,150,141
Oshakati,3,0,0,80,70
Katima_Mulilo,5,0,0,60,90
Oshakati,3,1,0,80,177
Windhoek_CBD,0,0,0,150,138
Rundu,4,0,0,70,69
Katima_Mulilo,1,0,0,60,87
Katima_Mulilo,6,0,0,60,90
