amount,merchant_category,hour_of_day,day_of_week,device_type,location_type,account_age_days,category
93.76378842095531,5411,11,3,1,2,1445,groceries
754.849371878621,5311,17,6,1,1,1227,shopping
197.65427345480848,5411,13,0,1,3,186,groceries
974.4907987471584,4900,7,4,1,1,1358,utilities
226.6617902931615,5812,19,5,2,3,1020,dining
413.93542926508604,5411,13,0,1,2,1171,groceries
72.44277174656989,4121,17,5,1,1,1223,transport
900.6005747363948,8011,10,5,1,1,1804,healthcare
156.85040894783626,4121,9,0,1,2,666,transport
224.93892439663432,5812,12,3,1,0,787,dining
220.50132161729456,5812,17,6,1,3,1311,dining
978.8404595417074,5311,13,0,1,1,1020,shopping
4120.003756432023,8299,9,0,1,1,450,education
402.85119075313014,4900,6,1,1,1,1295,utilities
108.35459665277324,7832,18,5,1,2,227,entertainment
388.69681774280383,5411,10,1,1,3,459,groceries
194.57667469995508,4900,18,5,2,2,1269,utilities
1154.197021743366,8299,11,0,1,3,975,education
1010.8621002175531,8011,9,5,2,2,1542,healthcare
293.4744907132655,5812,15,3,0,2,1666,dining
968.8417760546165,5311,12,5,1,1,248,shopping
99.25415939442135,4121,7,5,1,2,1469,transport
298.63954431895866,5812,20,4,1,2,1456,dining
65.25313853450011,4121,17,6,1,1,627,transport
3926.6039038698727,8299,12,6,1,2,1320,education
830.6522025733441,8011,11,5,1,2,1168,healthcare
152.2277081648634,5812,20,3,1,3,378,dining
117.39838106854754,7832,19,0,1,2,1061,entertainment
32.546413793293944,4121,18,0,1,2,1215,transport
56.52164947548402,5812,20,1,1,3,763,dining
182.57076989227969,5812,12,5,2,1,1427,dining
959.1509155753815,4900,6,2,1,1,648,utilities
173.78146393201163,5812,14,4,2,1,1001,dining
813.2136368596882,4900,13,3,1,1,1578,utilities
108.8934744845429,7832,19,6,1,2,1559,entertainment
496.9726234061486,4900,11,4,1,2,106,utilities
262.8566936690553,7832,22,5,1,2,786,entertainment
1321.0383119974422,8011,9,4,1,1,1632,healthcare
122.83442052618669,7832,19,3,1,2,1144,entertainment
173.46828168365133,4121,9,4,1,0,685,transport
1589.9372261392496,8011,8,5,1,1,902,healthcare
1439.6822545612793,8011,15,1,1,1,607,healthcare
566.8698674382435,8011,13,6,2,3,1265,healthcare
282.44244335781895,7832,18,6,2,1,1075,entertainment
193.30305704273366,4121,17,0,1,1,913,transport
180.67971784975842,5411,14,0,1,1,872,groceries
124.73338430704455,4900,10,4,1,2,970,utilities
127.0363894891001,5411,11,0,1,2,1351,groceries
301.27002028363137,5411,17,0,1,3,279,groceries
1288.4572063287683,8011,11,6,1,1,1045,healthcare
91.69121902617009,5311,14,6,1,2,657,shopping
177.1636137910591,7832,22,4,1,1,827,entertainment
410.6652502451163,5311,10,3,1,3,110,shopping
510.034988063949,8011,10,2,1,3,906,healthcare
570.0800571543222,4900,15,6,1,2,1437,utilities
452.2644431868051,5311,13,5,1,3,599,shopping
1907.0295617155273,8011,13,5,1,2,647,healthcare
648.9986845557474,8011,14,1,1,1,1382,healthcare
132.7809646327492,4900,18,0,1,1,1541,utilities
142.26473807832446,4121,16,4,1,1,559,transport
219.73033280279623,7832,20,6,1,2,1563,entertainment
914.6927885195878,5311,16,2,1,2,1025,shopping
2658.977437948635,8299,9,1,1,1,1016,education
1551.9893637871767,8299,14,1,1,1,1779,education
294.33105627073115,5411,11,5,1,2,899,groceries
234.27752402095663,7832,18,2,1,2,1473,entertainment
46.61057180584029,4121,16,5,0,3,410,transport
148.73990861265617,5812,11,3,1,3,859,dining
4144.92277704375,8299,8,1,1,2,203,education
51.38060164842549,5812,16,6,1,1,1792,dining
336.2843714582712,4900,13,5,1,1,364,utilities
108.81557456008183,5411,8,3,0,3,1100,groceries
111.06404169970514,7832,22,2,1,1,1475,entertainment
742.1226428381506,4900,12,1,1,1,1641,utilities
151.63866246455666,5311,15,2,1,1,1415,shopping
768.797869441643,4900,12,6,1,1,1315,utilities
450.9263230729052,4900,7,3,1,2,1692,utilities
847.694085994619,8011,16,1,1,1,548,healthcare
112.33165866190441,5812,11,0,1,2,437,dining
1825.4142069960808,8011,15,1,1,3,460,healthcare
32.50611531186115,5812,13,5,0,2,972,dining
1603.1231482273522,8011,12,4,1,0,853,healthcare
667.2059588203982,5311,10,5,1,1,49,shopping
838.3301198065857,4900,19,2,1,1,1364,utilities
176.5593371044699,5411,17,4,1,1,445,groceries
101.80816969899291,7832,19,5,0,1,1653,entertainment
40.059780162220584,4121,11,1,1,1,812,transport
191.11015348109464,5812,19,3,0,3,751,dining
43.29563933430783,4121,9,6,1,3,136,transport
299.8741803331682,7832,22,3,1,1,81,entertainment
743.3834293860931,5311,11,3,0,3,636,shopping
191.3162891097231,5812,12,3,1,3,971,dining
982.6725977811935,8011,12,2,1,0,266,healthcare
173.66202622938496,7832,22,3,1,1,156,entertainment
927.1195825798884,8011,9,3,1,2,104,healthcare
165.44166734148874,4121,8,3,2,2,1138,transport
256.08971367198916,5411,12,6,1,3,1719,groceries
294.05711006266563,7832,21,0,1,2,1771,entertainment
164.0073020626865,5411,17,1,1,0,63,groceries
1930.089358902604,8299,10,3,1,1,481,education
724.9460479614226,5311,10,5,1,0,1553,shopping
776.8769048399821,5311,13,2,1,1,6,shopping
915.9258215897675,8011,11,6,1,0,1121,healthcare
480.15213194625255,4900,6,6,2,1,1242,utilities
343.8700352726629,4900,14,4,1,2,877,utilities
741.7945658343488,8011,12,3,1,2,207,healthcare
138.12973446297275,7832,21,3,1,1,1055,entertainment
335.38332678084925,8011,16,2,1,2,77,healthcare
458.5636502004064,5411,13,2,1,3,482,groceries
144.83153382416634,5812,18,6,1,3,1375,dining
790.6478254854323,4900,10,0,2,1,599,utilities
214.7850929419023,5411,8,0,1,3,1282,groceries
70.25856621589325,7832,20,6,1,3,165,entertainment
1457.4844411564236,8011,10,3,1,1,1301,healthcare
329.6748510294916,5411,12,2,1,3,832,groceries
760.1124937003653,4900,8,3,2,1,1628,utilities
345.77599830516056,5311,16,4,0,1,1533,shopping
93.10117406104143,5812,15,0,2,1,59,dining
78.3601199568253,7832,21,3,2,1,339,entertainment
104.8688536719143,7832,20,5,1,2,871,entertainment
143.88318205695762,8011,13,6,1,2,99,healthcare
164.63298604081837,5411,16,4,1,1,450,groceries
976.2840642415961,4900,9,3,1,1,774,utilities
188.1509876355732,5812,14,2,1,2,1755,dining
449.2607992875149,4900,15,3,1,1,1108,utilities
110.82543031968966,4900,9,1,0,3,1659,utilities
67.62898318617981,5812,20,5,0,2,1792,dining
86.51799098056351,4121,9,0,1,1,1185,transport
165.93907548130332,4121,18,1,1,3,1483,transport
3724.679201003885,8299,13,0,1,3,1243,education
149.94440376844162,7832,22,3,2,3,801,entertainment
110.68878451786208,5411,16,1,0,1,322,groceries
1582.1820061826663,8011,11,0,1,1,1103,healthcare
289.24688801612996,7832,18,5,1,3,89,entertainment
231.56177219551012,4900,8,6,1,1,1631,utilities
218.55086082713498,7832,18,2,2,3,810,entertainment
172.00463157378,5411,11,4,1,2,1303,groceries
2796.8519207285185,8299,8,4,1,1,429,education
338.3521866282589,8299,9,5,1,2,579,education
293.6894997708829,7832,20,0,1,2,211,entertainment
1152.5636114329668,8011,15,5,2,1,1522,healthcare
4007.557809503908,8299,13,1,2,1,1289,education
164.093905991649,5812,12,0,1,3,905,dining
115.31426756321959,7832,18,0,2,3,1790,entertainment
105.00090022954973,7832,20,1,1,2,284,entertainment
1423.2381359680746,8011,10,2,1,2,211,healthcare
709.5227705953013,8299,9,5,1,1,1241,education
176.8030264195602,4121,7,6,1,2,1300,transport
542.353206101374,4900,7,4,0,0,1281,utilities
195.00042222304538,7832,20,4,1,2,1412,entertainment
925.9865147555164,5311,16,6,1,0,639,shopping
474.8122045391417,5411,13,1,1,3,1011,groceries
501.2620346952542,4900,14,3,1,1,628,utilities
139.0990287890602,5311,17,3,0,1,230,shopping
121.10818789765375,5812,16,2,2,1,623,dining
175.6576723713537,4121,13,5,1,0,951,transport
1197.2084465038279,8011,10,4,1,3,599,healthcare
198.11918943966685,7832,19,1,2,2,99,entertainment
144.5498113310334,7832,18,3,1,1,1139,entertainment
173.90486455776394,5411,8,4,2,2,1233,groceries
153.20440080969036,4900,11,5,1,1,1319,utilities
278.43404198752484,5411,10,5,0,3,1387,groceries
97.38493113835179,7832,22,5,1,3,1250,entertainment
93.92486249432326,5812,14,4,0,1,1374,dining
51.11085003338483,5812,17,2,1,3,577,dining
471.72371559572736,5311,18,2,1,0,1585,shopping
647.723226329604,4900,15,0,0,2,1721,utilities
927.4693994532414,4900,12,6,1,3,1463,utilities
42.136629843227084,4121,6,4,1,1,1638,transport
323.6548894506585,5411,15,6,1,3,1174,groceries
669.4116783582209,5311,14,3,1,1,1684,shopping
651.0478919191717,5311,10,5,1,2,1693,shopping
111.49169389154996,4900,8,0,1,3,673,utilities
497.08677126572235,4900,12,2,1,2,1199,utilities
1444.285608007936,8011,8,5,1,0,95,healthcare
163.80390289593905,5411,17,5,1,1,1456,groceries
88.74057742871717,7832,18,5,1,1,836,entertainment
2635.2998414921894,8299,10,0,1,1,573,education
115.07795121540747,7832,19,4,1,1,101,entertainment
154.28199731147515,5812,11,6,1,2,1746,dining
202.47425472085294,5812,12,5,0,1,600,dining
474.6165686032155,5311,12,5,2,2,1333,shopping
215.76870657419258,5812,11,3,1,3,1572,dining
130.78093955689883,4121,6,1,1,1,557,transport
4192.5293043821475,8299,8,5,1,1,1688,education
296.42297498201754,5812,11,1,1,2,1042,dining
451.34402604631083,5311,15,5,1,3,422,shopping
839.345020161406,4900,19,6,1,2,891,utilities
188.54914349981465,4121,6,4,1,1,46,transport
263.2840279641218,5311,11,6,1,3,1481,shopping
768.7070617003238,8011,9,6,1,3,1793,healthcare
881.9538376959049,4900,14,1,1,1,1366,utilities
67.37637911835596,7832,19,6,1,2,1155,entertainment
3923.9322391540063,8299,11,2,2,0,1569,education
136.12422498608862,5411,10,1,1,1,379,groceries
141.64908603570507,7832,20,4,1,2,1428,entertainment
471.7129597986574,5411,11,6,1,1,126,groceries
142.95383052513878,7832,22,0,0,2,1424,entertainment
300.4135739452357,5411,13,5,1,0,1145,groceries
1040.6772131384962,8011,14,3,1,0,1047,healthcare
111.28095111207752,8011,14,6,1,0,1622,healthcare
64.94822169544693,5812,18,3,1,2,1646,dining
214.6201852501992,5411,8,4,1,2,833,groceries
147.46241258970846,5311,13,5,1,1,1223,shopping
268.84455223282,5812,18,0,1,1,596,dining
450.08152237889203,5411,11,2,1,1,160,groceries
751.5437840607877,5311,15,2,0,3,1634,shopping
270.9183182727388,7832,22,6,1,1,883,entertainment
231.01964678859284,5812,19,3,2,3,1784,dining
137.86503783895733,7832,20,0,1,0,1467,entertainment
452.07663227541866,5311,15,4,1,2,268,shopping
336.34558979908104,4900,19,0,1,3,340,utilities
91.12662902973146,7832,18,5,1,1,1385,entertainment
1554.1133780494902,8299,8,2,0,1,74,education
357.70869909386164,4900,12,3,1,1,561,utilities
3825.2474907354886,8299,10,6,1,3,694,education
89.84814266412933,5812,17,5,2,1,712,dining
289.29838939834247,7832,22,4,1,1,105,entertainment
120.11248422923313,5812,15,3,1,2,288,dining
129.28577947469142,4121,16,2,1,1,111,transport
369.0415646896547,4900,7,3,1,1,1081,utilities
72.16148680041827,5311,16,1,1,2,1171,shopping
64.51729692717588,5311,19,5,1,0,1419,shopping
70.31894937823199,4121,12,3,1,3,1824,transport
221.45019285142268,5411,13,1,1,3,418,groceries
979.5863685179091,5311,11,3,1,1,633,shopping
180.9803870052493,4900,19,6,1,1,1238,utilities
572.8951797698038,4900,16,3,2,2,112,utilities
121.82090636249048,4121,13,3,1,1,803,transport
102.49374859853624,5311,18,5,1,1,1321,shopping
123.54228444143926,7832,20,5,1,3,289,entertainment
55.97282716736922,7832,18,3,1,0,1398,entertainment
105.85680021092139,5411,14,6,1,3,855,groceries
453.83709873426807,4900,7,0,1,2,1582,utilities
161.32256469775433,7832,22,2,1,1,1268,entertainment
105.6567340720001,5812,18,2,1,2,836,dining
295.10199768515287,4900,19,2,1,0,150,utilities
209.55675014816833,5812,17,1,1,1,475,dining
157.87255632521715,7832,20,1,2,1,1119,entertainment
623.8807375512853,4900,13,2,1,1,1543,utilities
187.40565268430686,7832,19,0,1,2,1686,entertainment
258.10500864195313,5812,16,3,1,2,1465,dining
4950.260224302845,8299,9,5,1,3,1204,education
51.76266904213352,4121,18,3,1,2,1393,transport
96.89857802382974,4121,15,5,1,2,378,transport
118.32219140770417,4121,6,1,1,0,469,transport
132.65083812992904,5411,8,4,1,0,1325,groceries
187.92394376194872,4121,11,6,1,1,1238,transport
4406.770732802371,8299,11,2,1,0,1714,education
942.1514938640028,4900,14,2,0,2,1249,utilities
60.08468341880158,5311,12,3,1,0,355,shopping
230.74424995003818,5812,17,4,2,2,1370,dining
892.4566096409861,4900,6,1,2,1,178,utilities
4261.06541001151,8299,12,1,1,0,964,education
860.2223383362506,5311,11,0,1,2,710,shopping
1526.556073167468,8011,12,0,1,1,1092,healthcare
93.28392828626795,7832,20,1,2,2,544,entertainment
357.4085126313689,4900,11,1,1,2,1082,utilities
98.76623909015622,4121,18,6,1,1,1355,transport
1529.2910577831854,8299,12,0,1,1,1307,education
876.4317552449988,4900,12,3,1,2,49,utilities
284.0302071841768,5812,17,3,1,0,1767,dining
120.73484090015242,5311,16,2,1,2,319,shopping
284.94917735137517,7832,21,4,1,1,1471,entertainment
264.6364544293437,7832,21,6,1,1,1587,entertainment
249.2386537757706,5812,17,3,1,0,190,dining
3362.7026823313668,8299,11,4,1,2,174,education
154.0744668771191,5812,17,4,1,2,487,dining
413.8170124985245,5411,12,3,1,1,1414,groceries
467.7380365339547,5411,15,2,2,0,1209,groceries
976.0970736493654,5311,15,3,1,2,1585,shopping
147.00385218206387,5411,16,4,2,2,178,groceries
1318.1550367099155,8011,8,3,1,0,139,healthcare
271.6245620439914,5812,12,4,1,0,1463,dining
37.964765201150165,4121,17,2,0,3,1667,transport
673.6365850982429,5311,17,2,1,2,1082,shopping
264.4019078815727,5812,19,2,1,0,1329,dining
102.77532966936126,4121,9,5,1,2,552,transport
34.96961459822681,4121,11,4,1,1,1439,transport
62.3180771388548,4121,12,4,1,1,487,transport
263.7391297761829,5411,17,5,1,2,1016,groceries
488.3247942147565,5311,14,1,2,2,312,shopping
90.64887881446485,5411,17,0,1,2,844,groceries
917.1974393147451,5311,11,1,1,2,1355,shopping
1908.1486904170179,8011,9,3,1,1,1570,healthcare
722.2269106767982,8299,15,5,1,1,836,education
261.50630092061294,8011,15,3,1,3,1589,healthcare
196.46900666175503,4121,16,5,2,2,690,transport
1010.2793316913015,8011,12,6,1,2,849,healthcare
147.067194809262,5411,14,3,1,1,115,groceries
163.5408981828558,5411,14,3,1,2,1499,groceries
125.19275724914705,4121,12,5,1,1,930,transport
1820.482501610665,8011,11,1,1,1,1799,healthcare
1401.4517904136578,8011,13,2,0,2,1371,healthcare
112.71985777192306,5411,13,5,1,1,1686,groceries
836.4320311016637,5311,15,5,0,1,626,shopping
1354.416214597872,8299,10,0,1,1,860,education
330.20753855014385,5411,16,5,1,3,367,groceries
118.9960076610955,4900,6,2,1,2,1432,utilities
616.7024736022983,8299,10,4,1,1,926,education
1753.5598861058818,8011,15,3,1,1,260,healthcare
132.54623379876662,4900,8,1,0,2,705,utilities
218.2623201286816,5411,8,1,2,2,883,groceries
42.35572518969251,4121,15,5,1,2,1508,transport
170.27515789854047,5411,16,2,1,3,375,groceries
717.0872690732584,4900,14,6,1,3,248,utilities
59.49979463324671,7832,21,2,1,2,1813,entertainment
167.71052164749034,4121,16,2,2,0,1474,transport
258.9987625619166,7832,19,6,2,2,388,entertainment
455.1665450151938,5411,15,6,1,3,910,groceries
85.44359391480516,4121,8,2,0,0,1123,transport
391.9306827855381,5311,18,2,1,1,107,shopping
1204.1142751043883,8011,9,1,0,1,98,healthcare
259.8725145600084,5411,8,4,1,1,424,groceries
110.71837625876618,5411,11,0,1,1,1319,groceries
76.355499764422,5812,11,2,1,3,943,dining
3259.972910895313,8299,11,6,1,1,1632,education
1807.6679254781945,8299,10,4,1,1,286,education
182.6733233612162,4121,10,4,2,1,317,transport
4903.790404006038,8299,10,3,1,1,651,education
824.0407251879737,4900,14,2,1,3,1360,utilities
125.65974519401597,7832,19,1,1,1,453,entertainment
330.53942782528634,5411,12,6,1,0,36,groceries
199.9753945837689,7832,21,3,2,3,993,entertainment
49.34884799262258,4121,17,6,2,0,1532,transport
200.75290291303304,5411,8,3,1,1,757,groceries
76.20230140487125,5411,11,5,1,2,906,groceries
285.14666577770527,5411,10,2,1,3,183,groceries
4271.812719689426,8299,14,2,1,1,1341,education
3841.986102593709,8299,11,2,1,1,590,education
281.98658358193785,4900,16,0,1,0,1581,utilities
595.5843540107662,5311,12,6,1,2,801,shopping
145.07516355357697,5812,12,2,2,2,1457,dining
181.2617221425429,8011,13,3,1,3,820,healthcare
233.55102304810433,7832,19,2,1,1,918,entertainment
404.76466972035263,4900,16,3,1,2,1646,utilities
3738.875267533426,8299,14,4,2,1,1678,education
247.71072673367118,5411,13,6,1,2,997,groceries
680.0042500375505,5311,18,6,1,1,1508,shopping
75.68157672988006,5311,14,0,1,1,312,shopping
283.03053506550503,5411,17,6,1,2,841,groceries
737.9353373498166,5311,18,5,2,3,1002,shopping
59.05488419287335,4121,13,0,1,2,141,transport
186.71571572464455,4121,16,4,1,3,1795,transport
501.2955067612813,8299,14,1,1,2,92,education
259.4013484146396,5411,14,4,1,0,837,groceries
288.2320659637657,7832,19,5,1,2,1341,entertainment
110.37578422038054,7832,20,4,0,1,1163,entertainment
1302.06972561241,8011,16,1,1,3,1340,healthcare
307.31924385490765,4900,6,5,2,1,480,utilities
402.0600241056077,8011,9,6,1,1,932,healthcare
930.3169770770177,4900,15,4,1,1,1218,utilities
85.85793481163016,5311,16,1,2,2,130,shopping
532.3701278419037,4900,9,1,1,3,1009,utilities
83.31328589893647,5812,11,5,1,2,1638,dining
65.78238313301772,4121,11,6,1,1,1736,transport
223.99972162235497,5812,19,4,1,3,330,dining
186.23150948298508,4121,17,3,1,3,661,transport
185.53138902768313,5311,16,2,1,2,421,shopping
257.81198391060667,4900,6,0,1,3,203,utilities
807.2651466840219,5311,17,1,1,3,1406,shopping
158.77256192488298,5311,18,4,1,2,796,shopping
1978.7761010164584,8011,11,2,1,3,1343,healthcare
293.64466641732304,8299,9,1,2,1,219,education
292.00588105112746,7832,18,5,2,2,1638,entertainment
165.9949952837685,5812,11,6,1,2,1773,dining
431.953854790523,5411,17,0,2,1,1306,groceries
944.023624879521,8011,12,5,1,1,873,healthcare
104.88069986853552,5812,14,4,1,2,1697,dining
134.86769886227847,4121,15,1,1,2,1117,transport
188.26804853648335,7832,18,0,1,1,1564,entertainment
189.82942625843435,7832,19,0,1,2,1676,entertainment
244.27072627601333,4900,17,3,1,3,1582,utilities
813.1348253827523,5311,10,6,1,3,571,shopping
191.97883302379762,7832,20,2,1,1,393,entertainment
164.56195108133588,4900,6,2,1,0,691,utilities
1561.9421397980318,8011,13,6,1,2,672,healthcare
489.8943106166555,5311,14,1,1,1,4,shopping
483.58575226724383,5411,15,4,1,2,960,groceries
273.22705714690034,5812,14,5,2,1,1741,dining
299.35229966736955,5812,11,5,1,1,204,dining
459.82217700133066,4900,16,4,1,2,11,utilities
1614.85360180552,8011,13,3,2,3,737,healthcare
147.6791604481548,7832,19,6,1,1,1099,entertainment
192.87261358621146,4900,19,5,1,1,1395,utilities
45.88138637521855,4121,7,4,1,3,348,transport
540.4221970908181,5311,15,6,1,1,726,shopping
1866.1449555996662,8011,15,6,1,1,166,healthcare
273.3523937554718,7832,20,0,2,1,988,entertainment
163.40276122590487,7832,20,5,1,1,775,entertainment
262.99363291933184,5411,15,2,1,3,1214,groceries
147.0331041521431,4121,15,4,1,2,1221,transport
66.7761584990089,7832,19,6,1,3,952,entertainment
148.44382783285613,5812,13,5,1,2,48,dining
277.30322079852385,5812,14,5,1,1,48,dining
298.2251904815288,5411,12,2,2,3,854,groceries
102.59299830360908,7832,21,3,1,0,1555,entertainment
471.4459838555649,5411,17,5,1,3,1458,groceries
119.04357014700362,5812,20,4,1,2,86,dining
1375.3303672879572,8011,8,1,1,1,8,healthcare
4034.046254595087,8299,12,4,0,1,1191,education
278.11191577571606,5411,15,2,1,1,566,groceries
174.59878518720916,5411,13,1,1,2,157,groceries
81.72914651205073,4121,12,4,1,1,681,transport
117.37263211376144,5812,15,2,1,1,1635,dining
816.5103892991981,5311,16,1,2,1,459,shopping
22.81716428073153,4121,14,3,1,1,84,transport
35.698070532177304,5812,11,2,1,2,813,dining
319.0289130308412,5411,16,1,1,3,716,groceries
777.4584867308145,5311,13,4,1,2,574,shopping
2365.755319579999,8299,14,3,1,1,1218,education
493.18652029019034,4900,10,0,1,2,1141,utilities
70.79098861811268,5411,16,2,1,1,607,groceries
404.8388406743908,8011,9,0,0,2,1810,healthcare
3881.0444799997226,8299,9,3,1,1,794,education
728.4131519498054,5311,11,4,1,2,1015,shopping
688.2056346503038,4900,9,4,0,2,675,utilities
458.9877915020242,4900,17,6,1,2,866,utilities
1724.440421811343,8299,15,6,1,3,295,education
430.0283027052069,8011,10,0,1,1,216,healthcare
273.9653098713281,7832,21,2,1,2,662,entertainment
298.89518635501975,5812,16,6,0,3,955,dining
121.98458111464379,7832,20,4,1,1,406,entertainment
708.5240231901345,8011,10,4,0,1,1356,healthcare
297.5197446742429,7832,19,0,1,2,1752,entertainment
74.20928157793306,4121,18,3,1,2,868,transport
166.513174710858,8011,9,5,1,0,1196,healthcare
160.3091036007189,5812,19,6,1,2,1054,dining
667.7800715559716,5311,10,3,1,1,191,shopping
187.01516624243172,5311,18,0,1,1,866,shopping
1323.16378023688,8299,9,5,1,0,1282,education
329.6789714301445,5411,11,2,1,1,79,groceries
84.2940557332558,5411,14,3,2,1,1748,groceries
127.21243396954202,4900,11,3,1,1,1091,utilities
233.84273555074745,4900,7,6,1,1,58,utilities
136.13084275637917,4900,11,5,2,1,532,utilities
256.5200624821006,5812,13,2,1,1,230,dining
64.33555878744312,5812,15,0,1,2,193,dining
2728.7626197476357,8299,9,4,1,2,1076,education
44.96961411969808,4121,12,2,1,2,616,transport
1919.0458124264308,8011,15,2,1,3,1108,healthcare
451.1495949126072,5311,17,5,0,1,707,shopping
193.40851662398103,5411,9,4,1,1,798,groceries
3916.1398605925,8299,9,4,1,2,111,education
568.4254147857986,5311,11,3,1,3,1730,shopping
189.4756261014918,4900,14,1,1,1,1757,utilities
247.05669922409385,5311,19,4,1,1,1686,shopping
295.89701023797755,5411,16,5,0,0,287,groceries
3622.7382540581416,8299,9,6,1,3,704,education
455.0589262464664,5411,14,5,1,0,408,groceries
755.7231950985165,4900,15,5,1,0,938,utilities
398.9841772126657,5411,15,1,1,3,967,groceries
1142.5567876212606,8299,13,2,1,3,364,education
387.94882870918275,5411,8,2,0,0,1503,groceries
86.3324092490333,5311,11,5,1,1,161,shopping
105.9123727761174,5812,18,1,1,2,1695,dining
412.84634748131947,8011,8,5,1,1,64,healthcare
765.6493946927086,8011,15,4,1,1,1039,healthcare
164.165289345748,5812,17,3,1,1,481,dining
189.310015886011,4121,17,4,1,0,72,transport
4056.8367354833676,8299,15,0,1,2,738,education
100.02680796531682,5812,18,6,1,2,1215,dining
92.97768216526302,7832,18,1,1,2,618,entertainment
1313.9528350450764,8299,8,3,1,2,1316,education
547.2743000950468,4900,7,4,1,3,578,utilities
2494.8967701652596,8299,12,6,1,1,764,education
203.68387779541936,5812,18,2,1,1,1496,dining
77.18886978058686,5812,12,0,2,1,1586,dining
243.47298988732067,5812,15,0,2,1,254,dining
77.48836823838964,4121,15,0,1,0,446,transport
789.840212060043,4900,16,6,1,1,9,utilities
490.9545113029916,5311,16,0,1,2,1426,shopping
156.27218518553124,4121,14,6,1,2,1064,transport
52.20138265688472,5812,18,6,1,1,1443,dining
702.9452855024431,8299,13,4,1,2,58,education
332.84827744301873,5411,14,0,1,3,80,groceries
554.2187885125068,5311,10,5,1,1,580,shopping
315.8349441287055,4900,14,6,1,1,121,utilities
792.6083610340875,8299,11,1,1,3,95,education
266.5778732255376,7832,22,3,1,3,1772,entertainment
1009.1078548820108,8299,14,3,1,2,448,education
146.64565770739807,4900,17,2,1,2,963,utilities
151.3503794000532,4121,8,2,0,2,493,transport
113.39655559092493,4121,15,3,1,2,109,transport
364.5336722608346,5411,15,5,1,2,737,groceries
68.62582097840651,4121,13,3,0,2,642,transport
679.2769052117713,4900,19,5,1,2,1212,utilities
392.6193811362705,5411,15,3,0,3,1527,groceries
94.74401578240078,4121,15,5,1,1,1326,transport
143.32849737970326,4121,14,4,1,1,799,transport
252.25238690348135,5411,12,6,1,3,401,groceries
172.4048073721306,7832,21,0,1,2,752,entertainment
134.7277341853026,5311,17,2,1,1,560,shopping
837.1844508305356,5311,10,6,1,3,787,shopping
208.76226752620542,5311,14,0,1,1,347,shopping
75.04585144021789,5411,8,3,1,2,1186,groceries
178.08427638013643,4121,7,4,1,2,215,transport
256.3683672123278,7832,19,2,0,2,460,entertainment
478.3593243148548,5311,16,0,1,2,1216,shopping
522.4029961291819,5311,10,0,1,1,1395,shopping
75.5953696423968,5411,12,3,1,2,1468,groceries
244.25301617771916,4900,8,6,1,1,1192,utilities
124.50515034510254,4121,6,6,1,2,1626,transport
111.08697282641604,5812,17,2,2,2,1475,dining
272.979918519786,5311,19,0,0,3,373,shopping
164.61323098809683,5812,14,1,1,0,270,dining
2469.6651686996256,8299,15,4,0,3,1328,education
1697.5989391381197,8011,11,2,1,2,551,healthcare
181.7484425419681,7832,20,5,1,1,1271,entertainment
247.13807748041296,5812,13,1,1,2,1347,dining
803.0462376767289,4900,6,2,1,3,1083,utilities
1874.7805317270968,8011,14,4,1,2,740,healthcare
187.20776991576636,4121,7,3,1,1,1151,transport
253.96495798702324,8299,9,4,1,3,1026,education
393.4022802419526,4900,7,3,1,1,1774,utilities
67.00721128479407,7832,22,5,1,1,472,entertainment
165.51008554099232,5411,12,3,1,1,733,groceries
183.03771234872428,4121,18,0,1,2,660,transport
82.46490449813204,5411,15,3,1,2,128,groceries
954.4985921568378,5311,17,5,1,3,1618,shopping
340.4821939845262,5311,19,4,1,1,1793,shopping
478.69841892690994,5311,10,2,1,2,856,shopping
185.4217283319481,5311,11,4,1,2,1321,shopping
300.3434097721179,5411,8,2,1,0,1431,groceries
283.5554460611813,5311,15,6,1,2,870,shopping
21.785254420658283,4121,18,3,1,2,1675,transport
1296.329776170562,8299,14,4,0,2,851,education
1091.1177052344049,8011,14,3,1,1,399,healthcare
172.8062438742874,5812,16,3,1,2,1766,dining
59.29332126667712,7832,18,1,1,1,1786,entertainment
142.7708253674829,5411,17,6,1,1,1731,groceries
297.50773875061043,5812,15,1,1,3,823,dining
213.454133945156,5812,14,6,1,2,1807,dining
248.23378637604753,5812,17,4,1,1,44,dining
397.7554520910898,5411,8,6,0,1,1250,groceries
719.6354876767216,4900,17,3,1,0,938,utilities
352.3425167877573,8299,10,4,0,1,396,education
39.076622393585424,4121,13,2,1,3,1605,transport
993.745391321252,8011,12,1,1,3,1511,healthcare
298.2043109443995,5812,17,0,2,2,1618,dining
88.8840682062076,7832,19,5,0,3,1144,entertainment
168.3614748116503,4121,12,6,1,1,1796,transport
173.912823015157,5411,15,4,1,1,1809,groceries
695.2406632870095,4900,12,1,1,3,1365,utilities
149.89958132518382,7832,22,6,1,3,254,entertainment
159.55074694355147,4121,12,1,2,2,795,transport
209.10302326407978,5812,20,4,1,2,652,dining
31.35564300611724,4121,16,3,1,1,894,transport
1044.559172012423,8011,8,5,1,1,828,healthcare
1081.9446722841633,8011,12,1,1,1,528,healthcare
276.5407502276796,5411,12,5,1,2,499,groceries
