user_id,tx_success_rate,avg_response_time_ms,support_ticket_count_30d,complaint_count_90d,notification_read_rate,feature_adoption_score,session_frequency,tx_volume_30d,failed_tx_count_30d,days_since_last_complaint,onboarding_complete,account_age_days,nps_score
USR_03629,0.8805,347.3,1,1,0.5401,0.2151,8,1832.28,1,94,0,654,36
USR_03630,0.985,614.9,0,0,0.8136,0.4611,9,29112.08,0,192,1,173,45
USR_03631,0.9785,676.9,0,1,0.6736,0.9216,7,4788.38,1,212,1,905,36
USR_03632,0.7529,1583.1,0,2,0.6472,0.4252,6,8362.11,0,65,1,931,29
USR_03633,0.7641,273.1,0,0,0.7606,0.6294,8,6247.85,0,292,1,883,41
USR_03634,0.8986,1113.8,0,0,0.8256,0.4123,9,1218.61,0,239,1,654,41
USR_03635,0.7439,1127.5,0,0,0.8932,0.3359,8,3208.86,2,202,1,278,34
USR_03636,0.9196,989.3,1,0,0.6035,0.1776,9,2423.91,0,163,1,309,49
USR_03637,0.7252,346.0,0,0,0.1828,0.8217,13,3237.34,0,15,1,960,36
USR_03638,0.9206,1373.4,0,0,0.7345,0.8827,6,1024.92,0,336,1,566,51
USR_03639,0.7342,493.1,1,1,0.8,0.4446,8,609.33,0,124,0,106,30
USR_03640,0.7269,812.2,0,0,0.5179,0.4982,7,1181.12,0,179,1,223,42
USR_03641,0.7311,824.6,1,0,0.8069,0.9548,4,2156.88,0,85,0,596,33
USR_03642,0.9605,1017.4,0,0,0.6258,0.7129,7,8153.12,0,331,1,344,62
USR_03643,0.9585,492.5,1,0,0.3221,0.6068,9,9085.95,1,64,1,380,49
USR_03644,0.9508,1288.4,1,0,0.8817,0.6813,10,5460.22,0,216,1,882,29
USR_03645,0.99,342.9,0,1,0.692,0.9131,5,885.78,0,335,1,473,56
USR_03646,0.7081,673.9,2,0,0.8145,0.7463,8,2968.8,0,162,0,899,35
USR_03647,0.8674,816.1,1,0,0.392,0.4891,2,1410.59,1,23,0,707,35
USR_03648,0.7023,1085.7,2,0,0.6944,0.6251,9,1152.01,1,109,1,506,27
USR_03649,0.8409,389.2,2,0,0.5376,0.3939,5,2457.63,0,356,1,297,35
USR_03650,0.7732,340.2,0,0,0.3656,0.6336,7,9335.67,0,133,1,528,32
USR_03651,0.8872,252.9,0,2,0.7112,0.5009,10,3153.67,0,361,1,555,20
USR_03652,0.9392,975.4,1,0,0.8201,0.5417,8,616.52,1,221,1,778,52
USR_03653,0.724,380.5,0,0,0.5037,0.5303,10,3015.48,1,110,1,336,41
USR_03654,0.794,417.0,1,1,0.642,0.3326,6,3593.85,0,263,0,719,25
USR_03655,0.8089,857.7,1,1,0.525,0.562,6,23347.09,0,294,1,216,26
USR_03656,0.6913,384.1,0,0,0.6841,0.6139,8,559.8,0,277,1,530,42
USR_03657,0.7772,633.2,0,0,0.5228,0.8045,4,11734.02,0,254,1,702,42
USR_03658,0.9156,553.7,0,0,0.9584,0.1883,10,2343.17,0,280,1,766,44
USR_03659,0.6137,691.2,1,0,0.6701,0.4529,8,8718.44,0,177,1,971,11
USR_03660,0.9154,2115.7,0,0,0.6824,0.4987,11,474.84,0,328,1,218,65
USR_03661,0.8943,1489.4,0,0,0.3434,0.5447,11,6408.22,1,118,1,626,32
USR_03662,0.922,3334.3,1,1,0.6862,0.4234,7,945.11,0,240,1,284,42
USR_03663,0.6777,321.1,0,0,0.7713,0.8802,6,14247.55,0,334,0,788,49
USR_03664,0.9476,582.4,0,0,0.8251,0.1904,7,3956.51,0,345,1,125,30
USR_03665,0.5472,808.3,0,0,0.5772,0.3206,13,3075.77,0,213,0,83,27
USR_03666,0.8906,726.6,0,1,0.6654,0.4577,7,1164.0,0,251,1,783,40
USR_03667,0.8876,473.2,0,0,0.8067,0.2925,8,16155.24,0,15,1,30,45
USR_03668,0.9234,599.0,0,0,0.6025,0.4132,7,429.9,0,327,1,68,52
USR_03669,0.7946,508.4,1,1,0.3904,0.5476,4,933.25,2,279,0,493,9
USR_03670,0.8358,543.0,0,0,0.4776,0.5585,6,10240.39,0,146,1,542,54
USR_03671,0.8746,549.0,1,0,0.7557,0.2554,8,375.32,0,299,1,697,34
USR_03672,0.8397,475.5,2,0,0.2989,0.2493,8,1870.56,2,134,1,965,44
USR_03673,0.7103,286.4,0,2,0.7949,0.604,4,1562.36,0,319,1,636,31
USR_03674,0.8135,469.1,0,0,0.3963,0.763,8,1612.6,0,36,1,976,46
USR_03675,0.8843,925.3,1,0,0.8644,0.809,12,1217.1,0,169,1,163,42
USR_03676,0.7914,458.2,0,0,0.6906,0.4282,9,912.96,0,260,1,781,39
USR_03677,0.8785,392.8,0,0,0.2245,0.4548,0,1702.32,1,321,0,752,39
USR_03678,0.8662,728.1,0,0,0.8489,0.4284,5,899.42,1,108,1,74,70
USR_03679,0.9052,325.7,0,1,0.6209,0.8137,16,2629.31,0,242,0,771,45
USR_03680,0.5926,744.0,1,1,0.58,0.3408,10,386.67,2,233,1,126,27
USR_03681,0.7588,1663.2,0,0,0.3138,0.6138,11,2672.26,0,182,1,186,45
USR_03682,0.9209,759.9,1,0,0.7318,0.0306,9,779.03,1,260,1,999,34
USR_03683,0.8605,418.0,0,0,0.5325,0.2985,8,4249.18,1,86,1,898,43
USR_03684,0.885,341.3,1,0,0.9642,0.3428,7,8796.57,1,40,1,314,37
USR_03685,0.8864,964.7,0,0,0.8151,0.5126,10,1513.17,0,330,1,414,40
USR_03686,0.7935,1031.3,0,0,0.6539,0.4675,11,970.08,0,150,1,125,41
USR_03687,0.9659,545.1,1,1,0.3494,0.3249,4,2102.51,1,29,1,204,23
USR_03688,0.644,323.0,0,0,0.8647,0.098,6,5806.18,0,325,0,574,22
USR_03689,0.7703,358.8,1,1,0.943,0.5517,11,2692.42,0,25,0,680,19
USR_03690,0.8324,451.4,2,0,0.1755,0.6681,10,12621.18,0,97,1,900,35
USR_03691,0.7892,2771.6,1,1,0.8287,0.4725,3,867.06,2,207,1,984,18
USR_03692,0.4156,494.4,0,1,0.7209,0.7441,8,10007.9,0,221,1,753,8
USR_03693,0.8819,467.0,2,0,0.4791,0.5297,8,1912.79,0,48,1,585,44
USR_03694,0.8386,1198.3,0,0,0.4323,0.7803,7,11286.0,0,21,1,478,38
USR_03695,0.8871,1363.0,0,0,0.8604,0.6003,9,865.32,0,130,0,254,59
USR_03696,0.8243,301.7,0,2,0.4728,0.5533,12,4725.48,1,75,1,497,29
USR_03697,0.8221,1103.5,1,1,0.1737,0.3503,7,1490.43,0,287,0,586,10
USR_03698,0.9066,432.5,1,2,0.9044,0.1749,8,1683.47,1,142,1,870,23
USR_03699,0.8626,713.2,0,0,0.7437,0.3792,6,10104.1,0,264,1,289,47
USR_03700,0.9337,398.4,0,0,0.4263,0.3078,7,7836.14,0,132,1,815,40
USR_03701,0.7932,1502.1,0,1,0.7746,0.7012,11,276.02,1,194,1,960,39
USR_03702,0.9158,775.3,3,1,0.7229,0.4621,9,2241.45,0,122,1,88,34
USR_03703,0.801,1046.1,0,0,0.5679,0.4214,11,3616.67,0,120,1,39,39
USR_03704,0.7639,807.1,2,1,0.8614,0.5712,5,2032.45,0,263,1,765,12
USR_03705,0.8539,1146.9,1,0,0.6166,0.5745,6,2789.68,0,333,1,747,50
USR_03706,0.7931,794.6,0,0,0.4957,0.1873,10,10885.03,0,363,1,215,24
USR_03707,0.8578,496.3,0,1,0.4027,0.2471,9,16378.89,0,338,1,514,25
USR_03708,0.7092,1460.9,0,0,0.6755,0.3145,9,16402.71,0,13,1,166,29
USR_03709,0.6558,1893.9,1,0,0.9246,0.2902,8,2118.8,1,40,0,701,17
USR_03710,0.782,954.9,2,1,0.3945,0.7437,5,4660.55,1,348,1,89,25
USR_03711,0.5759,662.8,2,0,0.5897,0.6731,4,2003.31,0,264,1,675,37
USR_03712,0.9187,283.8,1,0,0.5652,0.3856,14,9507.53,0,114,1,299,32
USR_03713,0.876,548.9,1,0,0.4166,0.6772,5,2474.19,0,50,1,297,43
USR_03714,0.8832,264.0,1,0,0.4462,0.4768,5,9332.6,0,86,1,184,31
USR_03715,0.8738,438.0,2,0,0.3698,0.6559,8,9207.7,0,184,1,170,39
USR_03716,0.8211,1385.9,0,0,0.3062,0.3811,8,6897.03,1,260,1,48,49
USR_03717,0.6636,599.9,0,0,0.3938,0.4638,4,2311.59,0,335,1,593,46
USR_03718,0.9061,655.9,1,1,0.4934,0.6642,9,3215.13,0,130,1,626,32
USR_03719,0.7823,527.5,0,2,0.5639,0.6439,8,3005.76,0,24,1,558,35
USR_03720,0.8544,262.9,0,0,0.665,0.0918,6,1765.69,0,335,1,948,52
USR_03721,0.9658,1214.4,1,0,0.6302,0.1084,12,15731.7,0,161,1,845,24
USR_03722,0.8726,1154.4,0,1,0.274,0.5776,8,212.97,0,222,1,231,27
USR_03723,0.9402,339.2,0,0,0.5845,0.1156,11,665.25,0,322,0,893,42
USR_03724,0.5017,720.0,1,0,0.3854,0.5742,7,13794.8,0,14,1,788,18
USR_03725,0.9651,1022.8,1,0,0.2766,0.615,11,880.8,0,191,1,53,33
USR_03726,0.9899,226.0,0,0,0.6567,0.1964,11,672.51,0,262,1,768,48
USR_03727,0.9447,344.3,0,0,0.6468,0.0854,8,2779.73,1,337,1,770,51
USR_03728,0.9852,205.8,0,1,0.7047,0.3535,10,2345.83,0,218,1,886,32
USR_03729,0.9382,834.4,1,0,0.7185,0.3323,11,3160.55,1,164,1,583,40
USR_03730,0.9359,845.4,0,1,0.7196,0.5618,7,537.37,0,147,1,42,30
USR_03731,0.7471,1186.5,1,1,0.6631,0.5947,9,6564.68,1,117,1,824,45
USR_03732,0.9646,758.1,0,0,0.5238,0.3585,7,2702.96,0,143,1,487,33
USR_03733,0.969,355.1,0,0,0.362,0.7293,15,1723.77,0,301,1,555,57
USR_03734,0.9865,399.1,0,0,0.4546,0.3721,6,2054.24,0,262,1,762,45
USR_03735,0.8749,1627.3,1,0,0.5405,0.658,7,3463.93,0,90,1,39,24
USR_03736,0.9288,570.2,2,0,0.4156,0.4508,9,1460.7,0,353,1,898,32
USR_03737,0.8181,383.4,2,1,0.6177,0.1892,5,4739.39,0,261,1,276,12
USR_03738,0.8095,816.3,0,2,0.3736,0.8887,9,7148.04,0,258,1,511,27
USR_03739,0.9102,768.2,0,0,0.4563,0.8584,8,2106.2,0,117,1,552,36
USR_03740,0.7912,716.5,1,0,0.6298,0.7112,11,733.57,0,69,1,451,38
USR_03741,0.7079,652.6,1,1,0.2421,0.7566,8,14866.62,0,128,0,962,18
USR_03742,0.8816,318.5,0,0,0.7863,0.3031,7,8989.17,0,226,1,298,65
USR_03743,0.9106,646.6,0,0,0.4074,0.3231,5,6015.9,0,40,1,769,46
USR_03744,0.8691,1006.1,1,0,0.8093,0.335,10,478.32,1,98,1,434,51
USR_03745,0.9048,949.9,3,1,0.7123,0.4052,6,13035.9,1,291,1,633,20
USR_03746,0.8641,536.5,0,1,0.8199,0.8049,8,3794.81,1,129,1,817,51
USR_03747,0.8589,391.6,2,0,0.2719,0.3257,7,1926.27,0,27,1,491,42
USR_03748,0.8122,623.3,0,0,0.6002,0.7225,12,733.2,0,35,1,788,28
USR_03749,0.9603,537.1,0,0,0.1431,0.056,11,2621.3,1,115,1,582,27
USR_03750,0.6657,1185.9,1,0,0.6229,0.0728,10,4003.03,0,249,1,334,38
USR_03751,0.6972,374.4,0,0,0.4993,0.8709,9,785.12,0,337,1,279,30
USR_03752,0.8452,789.9,0,1,0.445,0.7051,8,8391.09,0,270,1,513,52
USR_03753,0.805,299.2,0,0,0.4908,0.9001,5,1527.74,0,281,1,938,42
USR_03754,0.6096,343.6,0,0,0.6083,0.1819,8,496.76,0,222,1,597,21
USR_03755,0.9663,859.3,0,0,0.8829,0.595,11,1503.74,0,270,1,198,53
USR_03756,0.9713,812.3,2,0,0.7641,0.853,9,4534.87,0,13,1,66,41
USR_03757,0.9476,571.8,0,0,0.6387,0.213,4,8616.74,0,111,1,903,38
USR_03758,0.7837,1012.5,0,0,0.6473,0.6231,7,449.69,1,38,1,149,46
USR_03759,0.9221,944.0,2,0,0.5025,0.5771,10,1978.48,0,340,1,293,19
USR_03760,0.7598,737.3,1,2,0.7121,0.7847,14,1527.7,1,308,1,173,35
USR_03761,0.9786,1084.1,0,0,0.6475,0.3021,9,2894.0,1,101,1,430,37
USR_03762,0.9626,491.0,0,0,0.2234,0.6728,11,2059.59,0,339,1,848,55
USR_03763,0.9763,267.0,2,0,0.4936,0.3055,5,860.36,0,222,1,878,33
USR_03764,0.7065,429.4,0,0,0.8389,0.9849,4,1332.09,2,300,0,636,51
USR_03765,0.8624,1115.4,0,0,0.5917,0.4453,7,9008.84,0,183,1,52,41
USR_03766,0.9235,286.9,0,0,0.2693,0.736,10,778.55,0,87,1,414,49
USR_03767,0.7781,608.8,0,0,0.7206,0.5183,7,2004.35,0,302,1,881,59
USR_03768,0.76,556.4,1,0,0.3907,0.6253,6,3880.97,0,65,1,583,27
USR_03769,0.9812,1661.6,0,0,0.5712,0.3209,10,1794.59,0,267,1,952,39
USR_03770,0.7002,1241.5,1,1,0.5174,0.1163,12,5518.35,0,25,1,595,24
USR_03771,0.7915,446.7,1,0,0.841,0.5837,9,4316.06,0,31,1,602,35
USR_03772,0.859,545.5,0,0,0.6523,0.5619,10,33835.5,2,12,1,783,58
USR_03773,0.9256,590.3,2,1,0.3694,0.1266,4,1713.21,0,158,1,148,28
USR_03774,0.804,812.8,1,1,0.8108,0.2993,8,7122.51,0,157,1,571,33
USR_03775,0.8831,487.0,0,0,0.4354,0.4986,6,11564.41,0,123,1,264,43
USR_03776,0.7094,862.7,1,0,0.4574,0.7263,7,1975.51,0,82,1,624,45
USR_03777,0.8798,289.7,1,0,0.4979,0.5079,4,2896.52,0,56,1,123,39
USR_03778,0.7725,422.5,1,0,0.7917,0.6215,9,906.64,0,189,1,490,43
USR_03779,0.9665,907.7,0,1,0.4863,0.9269,5,3111.72,0,192,0,686,51
USR_03780,0.8763,192.8,0,0,0.6765,0.1775,2,2073.8,0,277,1,821,39
USR_03781,0.8351,185.7,1,0,0.7283,0.7822,5,38038.44,0,58,1,362,42
USR_03782,0.9894,839.0,0,0,0.7685,0.3318,7,1103.9,0,351,0,127,38
USR_03783,0.7755,684.4,0,0,0.7617,0.5067,6,3018.49,0,290,1,162,38
USR_03784,0.9882,655.7,0,1,0.5926,0.2634,10,18531.69,1,318,1,219,31
USR_03785,0.8445,799.7,0,0,0.4051,0.6993,14,1189.54,0,0,1,885,52
USR_03786,0.9066,429.9,0,0,0.9909,0.6646,9,6695.61,0,57,1,750,63
USR_03787,0.9125,526.9,0,0,0.821,0.2967,5,31982.22,0,41,1,905,46
USR_03788,0.8488,1186.8,1,1,0.5386,0.3549,6,6279.12,1,95,1,971,21
USR_03789,0.7133,902.2,0,2,0.4874,0.0723,5,387.42,1,357,1,378,14
USR_03790,0.8268,1233.2,0,1,0.1727,0.5219,8,4266.42,0,4,1,540,39
USR_03791,0.7252,403.0,0,0,0.6677,0.5775,8,1752.09,0,343,0,433,36
USR_03792,0.9341,811.4,1,0,0.303,0.5322,3,933.56,0,304,1,255,25
USR_03793,0.8812,1571.3,4,1,0.5786,0.5257,7,22530.31,0,204,1,863,9
USR_03794,0.7565,408.5,0,0,0.3712,0.5879,8,15043.11,0,130,0,941,26
USR_03795,0.9124,559.9,2,0,0.4044,0.2214,8,3559.51,0,85,1,922,32
USR_03796,0.9097,984.6,1,0,0.6032,0.7693,6,2694.21,0,91,1,375,44
USR_03797,0.7421,545.2,1,0,0.8198,0.4264,8,414.24,2,266,1,927,15
USR_03798,0.7757,778.0,1,1,0.325,0.673,8,6137.46,0,13,1,964,28
USR_03799,0.8663,427.4,1,1,0.4494,0.4756,6,1433.66,0,185,1,499,36
USR_03800,0.6819,723.6,0,0,0.7238,0.4398,10,2679.22,0,237,1,866,37
USR_03801,0.7755,335.1,1,0,0.7842,0.326,7,4962.91,1,86,0,470,41
USR_03802,0.875,228.3,0,0,0.4939,0.6681,4,1615.89,0,110,1,179,36
USR_03803,0.9852,939.8,0,2,0.6747,0.6557,8,4719.16,1,15,1,466,26
USR_03804,0.6376,381.0,0,1,0.7916,0.7942,8,259.15,0,162,1,747,27
USR_03805,0.6938,480.8,0,0,0.7704,0.9253,6,4426.11,1,13,1,54,31
USR_03806,0.7216,1054.6,0,1,0.4205,0.5563,8,1265.77,0,142,1,626,31
USR_03807,0.9382,641.2,0,0,0.4051,0.1366,4,1924.35,1,136,1,199,46
USR_03808,0.9418,430.5,1,0,0.3617,0.2722,6,4973.16,1,341,1,991,44
USR_03809,0.9427,1250.0,0,0,0.5905,0.8757,8,476.3,3,329,1,329,57
USR_03810,0.9932,559.7,1,0,0.6137,0.7969,6,8117.16,1,345,1,512,60
USR_03811,0.9145,667.7,0,1,0.5913,0.5214,9,3799.47,0,250,1,137,32
USR_03812,0.8214,683.9,2,0,0.4994,0.7077,11,12825.0,0,51,1,258,45
USR_03813,0.9483,475.7,0,0,0.8971,0.6109,12,754.44,0,188,1,217,57
USR_03814,0.9232,589.8,1,1,0.7333,0.7683,10,2531.33,0,174,1,65,38
USR_03815,0.932,802.6,0,0,0.7681,0.6064,9,1823.96,0,170,1,50,62
USR_03816,0.9678,511.9,0,0,0.5938,0.8358,7,3118.83,0,123,1,168,58
USR_03817,0.9748,1022.9,0,0,0.6661,0.7531,12,7554.77,1,113,1,856,53
USR_03818,0.7066,900.8,0,0,0.8473,0.3491,5,3847.62,1,314,1,930,46
USR_03819,0.778,916.7,0,0,0.8445,0.3282,4,867.93,0,7,1,392,43
USR_03820,0.9378,761.2,1,1,0.889,0.4808,12,19057.09,0,110,1,979,38
USR_03821,0.6411,521.6,1,1,0.4859,0.6352,7,1370.18,0,233,1,397,19
USR_03822,0.9408,553.8,1,0,0.697,0.4411,10,3380.45,0,242,0,851,35
USR_03823,0.7859,1628.9,1,0,0.6025,0.1813,6,1592.88,2,96,1,163,37
USR_03824,0.9892,862.4,0,0,0.2412,0.1685,4,5604.19,1,144,1,767,41
USR_03825,0.9891,694.6,1,1,0.7539,0.226,5,3915.38,0,108,1,446,25
USR_03826,0.7256,914.8,1,0,0.7983,0.2735,8,519.22,0,355,1,988,23
USR_03827,0.9059,744.9,0,0,0.8218,0.6055,11,513.69,1,277,1,521,52
USR_03828,0.8665,413.4,0,1,0.6676,0.2725,12,3652.46,0,139,1,66,39
USR_03829,0.9287,609.4,0,0,0.3214,0.3985,8,10415.6,0,337,1,519,31
USR_03830,0.6617,607.5,0,0,0.2709,0.3715,9,557.22,1,123,1,989,43
USR_03831,0.8805,467.2,0,0,0.3643,0.3451,10,1920.69,0,220,1,770,34
USR_03832,0.955,1388.6,0,0,0.1516,0.3909,9,16364.21,0,244,1,883,50
USR_03833,0.7955,249.2,3,0,0.7801,0.6434,11,3522.19,0,79,1,846,29
USR_03834,0.9739,867.0,1,0,0.8954,0.6741,8,8774.77,2,246,0,64,30
USR_03835,0.7786,371.9,0,0,0.5827,0.3918,9,700.57,1,287,0,51,29
USR_03836,0.6993,747.9,0,1,0.4919,0.5698,8,2373.3,0,80,0,714,23
USR_03837,0.802,765.3,0,0,0.3932,0.7557,5,2320.91,1,47,1,84,50
USR_03838,0.8236,554.7,0,0,0.6691,0.2701,8,10206.9,0,3,0,958,34
USR_03839,0.788,972.0,0,1,0.8449,0.1629,7,299.91,0,34,1,944,26
USR_03840,0.8414,425.9,1,0,0.4714,0.1226,7,8037.95,1,49,1,815,51
USR_03841,0.8558,438.7,2,1,0.3295,0.1985,10,3081.62,0,358,1,898,31
USR_03842,0.8884,410.5,0,0,0.9653,0.6774,11,1753.25,0,174,1,176,60
USR_03843,0.9237,740.2,0,0,0.6109,0.4382,12,4153.09,0,277,1,770,48
USR_03844,0.9036,423.6,0,0,0.7744,0.3064,3,381.62,2,27,0,98,14
USR_03845,0.9859,819.4,0,0,0.3425,0.4259,7,1078.68,1,271,1,896,40
USR_03846,0.9526,614.9,0,0,0.6579,0.3179,6,2389.72,1,122,1,991,46
USR_03847,0.8631,753.0,0,0,0.5514,0.4833,7,4058.62,0,355,1,102,48
USR_03848,0.9058,1005.1,1,0,0.4811,0.2406,10,6730.77,1,47,1,591,30
USR_03849,0.8416,1026.9,0,0,0.5876,0.4499,7,948.38,0,64,1,752,53
USR_03850,0.5165,394.2,2,1,0.5726,0.3147,7,3654.66,0,68,1,863,0
USR_03851,0.98,907.4,0,1,0.8868,0.7088,10,6924.86,0,265,1,78,47
USR_03852,0.851,403.6,0,1,0.4252,0.0892,7,5687.51,0,80,1,480,21
USR_03853,0.9523,600.1,0,0,0.413,0.9191,9,2370.71,0,278,1,164,57
USR_03854,0.9071,640.4,0,0,0.3686,0.1249,5,2374.12,1,202,1,759,46
USR_03855,0.8402,313.4,1,0,0.406,0.3025,5,1908.08,0,36,1,312,34
USR_03856,0.9264,510.6,1,1,0.7418,0.3509,9,4284.33,0,268,1,101,38
USR_03857,0.8384,419.0,0,1,0.8255,0.7616,10,2197.33,1,322,0,279,31
USR_03858,0.8209,959.4,0,1,0.8036,0.8587,11,12195.79,2,185,1,96,38
USR_03859,0.7517,408.0,0,0,0.8022,0.0821,7,2541.72,0,39,1,257,19
USR_03860,0.9372,782.4,0,0,0.6628,0.6921,10,6758.4,0,14,1,707,52
USR_03861,0.8481,293.9,0,0,0.2758,0.5747,8,1876.8,0,59,1,393,36
USR_03862,0.7057,586.4,0,0,0.5227,0.3416,7,8248.56,0,89,1,121,39
USR_03863,0.8012,694.1,1,2,0.2831,0.164,1,2120.46,2,323,1,969,17
USR_03864,0.9806,354.3,0,0,0.9121,0.2548,6,800.22,1,184,1,253,57
USR_03865,0.9347,605.5,0,0,0.6929,0.2691,5,1190.05,0,308,0,664,35
USR_03866,0.9728,412.1,1,0,0.3841,0.3216,6,1520.52,0,42,1,371,31
USR_03867,0.9624,967.5,0,0,0.5139,0.6567,3,3243.97,0,123,0,299,22
USR_03868,0.9648,1046.0,1,0,0.411,0.3624,10,1511.31,0,140,1,742,46
USR_03869,0.9455,1646.5,0,0,0.2434,0.4431,6,4216.47,1,215,1,157,57
USR_03870,0.733,563.6,1,0,0.5083,0.6999,7,807.82,0,307,0,164,30
USR_03871,0.9888,742.6,1,0,0.1373,0.6689,4,1581.51,0,174,1,139,55
USR_03872,0.8463,562.8,1,0,0.698,0.4676,11,4388.85,0,119,1,296,37
USR_03873,0.8313,631.5,0,0,0.8586,0.4187,8,2584.6,0,157,0,541,39
USR_03874,0.9575,893.0,0,1,0.5396,0.3006,9,2429.39,0,227,1,242,34
USR_03875,0.9404,579.8,0,0,0.3258,0.561,6,2700.26,1,74,1,392,41
USR_03876,0.8097,1439.7,0,0,0.6446,0.5942,4,4048.14,1,209,0,94,49
USR_03877,0.7315,894.3,1,0,0.8739,0.3543,7,7328.82,1,364,1,771,32
USR_03878,0.9036,580.8,0,1,0.8243,0.7797,8,1058.91,0,352,1,156,43
USR_03879,0.8876,1534.9,0,0,0.2598,0.5669,7,9028.76,0,207,1,320,49
USR_03880,0.8573,459.5,0,1,0.6626,0.8723,5,1973.82,0,353,1,512,46
USR_03881,0.9581,881.6,2,0,0.8533,0.6736,5,27001.87,0,123,1,272,47
USR_03882,0.7907,507.7,1,0,0.6633,0.7837,4,3084.93,0,247,1,116,49
USR_03883,0.7175,594.5,0,0,0.5572,0.2761,9,3341.23,0,49,1,265,25
USR_03884,0.7323,745.4,0,0,0.3272,0.3139,11,1510.55,1,344,1,151,26
USR_03885,0.7231,2040.8,0,0,0.3638,0.3271,8,10847.24,1,32,1,588,38
USR_03886,0.9086,539.6,1,0,0.5828,0.8139,9,10635.03,1,199,1,940,50
USR_03887,0.9759,978.4,0,0,0.533,0.9024,4,388.93,0,180,1,372,43
USR_03888,0.9465,446.2,0,1,0.3341,0.7778,8,1296.87,0,88,1,709,36
USR_03889,0.7999,772.5,0,1,0.9089,0.2591,7,2427.53,0,34,0,948,23
USR_03890,0.9761,1003.4,0,0,0.6748,0.2085,10,1734.74,1,233,0,177,42
USR_03891,0.7208,866.0,0,0,0.7971,0.6247,6,7034.0,0,134,0,447,38
USR_03892,0.5475,510.7,0,0,0.6771,0.8119,8,484.27,1,201,1,837,48
USR_03893,0.625,269.9,0,0,0.4987,0.4407,10,4924.37,1,345,1,666,22
USR_03894,0.7454,205.5,1,0,0.6687,0.7254,9,7551.19,0,9,1,140,42
USR_03895,0.8638,1567.6,0,0,0.5528,0.3154,7,1076.31,0,241,1,160,43
USR_03896,0.7695,544.7,0,1,0.7423,0.5964,7,2851.7,0,48,1,188,43
USR_03897,0.6229,850.4,0,1,0.7275,0.8082,7,5642.42,0,238,1,339,31
USR_03898,0.8239,250.8,0,0,0.2204,0.4698,6,11297.61,0,81,0,900,26
USR_03899,0.9661,408.4,0,0,0.3556,0.2436,8,4013.04,0,22,1,501,47
USR_03900,0.8375,1026.2,0,2,0.8574,0.2595,8,10862.08,0,54,0,767,20
USR_03901,0.8516,484.4,0,0,0.2218,0.656,15,13381.56,1,228,1,693,44
USR_03902,0.8971,827.2,1,0,0.6342,0.2231,5,1963.53,0,222,1,421,47
USR_03903,0.6074,497.0,0,0,0.7705,0.3163,7,50000.0,0,77,1,626,33
USR_03904,0.5956,521.2,1,1,0.885,0.7552,8,1298.67,1,220,1,814,33
USR_03905,0.9667,496.9,1,0,0.8293,0.6947,6,7018.54,0,162,1,690,47
USR_03906,0.9395,803.4,0,0,0.8584,0.3627,14,1791.1,1,186,1,151,35
USR_03907,0.9417,1299.9,1,0,0.4765,0.42,9,700.82,2,180,1,214,34
USR_03908,0.8436,638.1,1,1,0.3528,0.4221,8,4350.5,1,170,0,199,29
USR_03909,0.9432,321.3,1,0,0.5022,0.6414,7,1955.89,1,282,1,163,23
USR_03910,0.9196,454.7,0,0,0.6987,0.0644,5,4267.81,0,280,1,231,32
USR_03911,0.9586,924.9,2,0,0.5445,0.5122,3,2468.53,1,79,1,648,44
USR_03912,0.6299,564.0,1,0,0.941,0.7855,6,781.37,1,304,1,989,24
USR_03913,0.8698,515.6,0,0,0.5386,0.4532,8,4742.56,0,69,1,741,52
USR_03914,0.8979,286.3,0,0,0.6629,0.587,9,6656.96,0,35,0,660,34
USR_03915,0.9158,244.8,0,0,0.2085,0.5538,9,10928.89,1,328,1,829,45
USR_03916,0.9104,356.7,1,0,0.7665,0.3518,5,686.62,1,210,1,844,29
USR_03917,0.8382,757.0,1,1,0.608,0.4313,2,637.25,1,49,1,94,41
USR_03918,0.8243,818.6,0,0,0.6856,0.541,3,3052.03,0,28,1,720,35
USR_03919,0.7603,460.9,0,0,0.4815,0.5066,9,3352.03,0,285,1,91,58
USR_03920,0.5091,602.5,0,1,0.4707,0.4387,10,12036.02,0,56,1,774,20
USR_03921,0.8143,385.5,2,0,0.5977,0.806,6,3044.11,1,192,1,625,19
USR_03922,0.8813,1154.0,1,0,0.589,0.4514,10,562.6,0,322,1,957,47
USR_03923,0.9329,368.4,0,0,0.7495,0.4234,5,1991.96,0,330,1,897,48
USR_03924,0.7392,816.9,0,0,0.6735,0.307,8,4054.34,1,193,1,191,28
USR_03925,0.8841,482.4,1,0,0.5931,0.5556,5,9651.9,0,251,1,93,44
USR_03926,0.8668,913.0,1,0,0.3389,0.6819,8,951.01,1,245,1,804,35
USR_03927,0.6953,960.1,0,1,0.5896,0.0631,8,3656.36,1,348,1,954,33
USR_03928,0.5903,359.7,2,0,0.61,0.8201,13,3774.43,1,57,1,977,28
USR_03929,0.9424,249.2,1,0,0.2133,0.4638,8,8183.85,0,269,1,335,31
USR_03930,0.8249,454.1,0,0,0.39,0.6222,5,22850.3,0,313,1,329,34
USR_03931,0.846,894.3,0,1,0.3924,0.4702,5,4505.65,2,116,1,905,27
